2.087148209102451801e-02,2.144450647756457329e-02,2.125149965286254883e-02
2.086740150116384029e-02,2.143598347902297974e-02,2.121502161026000977e-02
2.086121542379260063e-02,2.142441226169466972e-02,2.116602659225463867e-02
2.085334644652903080e-02,2.140972297638654709e-02,2.110117673873901367e-02
2.084479690529406071e-02,2.139454474672675133e-02,2.103096246719360352e-02
2.083350135944783688e-02,2.137705450877547264e-02,2.093452215194702148e-02
2.082227705977857113e-02,2.135627577081322670e-02,2.082484960556030273e-02
2.081011910922825336e-02,2.133560832589864731e-02,2.070385217666625977e-02
2.079737582243978977e-02,2.131516719236969948e-02,2.057296037673950195e-02
2.078527910634875298e-02,2.129392302595078945e-02,2.043586969375610352e-02
2.077443478628993034e-02,2.127244812436401844e-02,2.030509710311889648e-02
2.076525776647031307e-02,2.125467616133391857e-02,2.017658948898315430e-02
2.075658063404262066e-02,2.123761456459760666e-02,2.004450559616088867e-02
2.074987301602959633e-02,2.122211246751248837e-02,1.992589235305786133e-02
2.074632956646382809e-02,2.120970119722187519e-02,1.982158422470092773e-02
2.074488159269094467e-02,2.120036934502422810e-02,1.974272727966308594e-02
2.074484038166701794e-02,2.119337278418242931e-02,1.968353986740112305e-02
2.074605086818337440e-02,2.119079418480396271e-02,1.963376998901367188e-02
2.074842713773250580e-02,2.119050268083810806e-02,1.960361003875732422e-02
2.075253287330269814e-02,2.119204122573137283e-02,1.959103345870971680e-02
2.075715945102274418e-02,2.119663101620972157e-02,1.960200071334838867e-02
2.076291991397738457e-02,2.120339917019009590e-02,1.961112022399902344e-02
2.076741913333535194e-02,2.121075522154569626e-02,1.962584257125854492e-02
2.077206294052302837e-02,2.121922723017632961e-02,1.966369152069091797e-02
2.077722060494124889e-02,2.121630823239684105e-02,1.968955993652343750e-02
2.078291773796081543e-02,2.122026425786316395e-02,1.971507072448730469e-02
2.078905701637268066e-02,2.122170431539416313e-02,1.975041627883911133e-02
2.079299115575850010e-02,2.121625980362296104e-02,1.977527141571044922e-02
2.079713181592524052e-02,2.120474749244749546e-02,1.979923248291015625e-02
2.080228738486766815e-02,2.118817111477255821e-02,1.983201503753662109e-02
2.080504619516432285e-02,2.116650203242897987e-02,1.983863115310668945e-02
2.081040712073445320e-02,2.114237123169004917e-02,1.986277103424072266e-02
2.081386838108301163e-02,2.111579920165240765e-02,1.987296342849731445e-02
2.081732917577028275e-02,2.108807559125125408e-02,1.988059282302856445e-02
2.082132082432508469e-02,2.106329496018588543e-02,1.989722251892089844e-02
2.082376135513186455e-02,2.104021259583532810e-02,1.990216970443725586e-02
2.082675276324152946e-02,2.102089067921042442e-02,1.989752054214477539e-02
2.082869573496282101e-02,2.100493921898305416e-02,1.989984512329101562e-02
2.083099097944796085e-02,2.100541652180254459e-02,1.988554000854492188e-02
2.083477773703634739e-02,2.100317180156707764e-02,1.989030838012695312e-02
2.083568111993372440e-02,2.100874553434550762e-02,1.989215612411499023e-02
2.083587134256958961e-02,2.102420991286635399e-02,1.988428831100463867e-02
2.083708834834396839e-02,2.104453137144446373e-02,1.987510919570922852e-02
2.083822176791727543e-02,2.106870617717504501e-02,1.988118886947631836e-02
2.083940128795802593e-02,2.109588752500712872e-02,1.989620923995971680e-02
2.083857031539082527e-02,2.112454548478126526e-02,1.991033554077148438e-02
2.083752048201858997e-02,2.115076547488570213e-02,1.993602514266967773e-02
2.083605853840708733e-02,2.117317565716803074e-02,1.998257637023925781e-02
