1.791094243526458740e-02,2.254731208086013794e-02,2.013230323791503906e-02
1.795342564582824707e-02,2.254366315901279449e-02,2.009969949722290039e-02
1.803554594516754150e-02,2.252845186740159988e-02,2.005779743194580078e-02
1.811093091964721680e-02,2.254114951938390732e-02,2.000254392623901367e-02
1.820316910743713379e-02,2.256013546139001846e-02,1.993387937545776367e-02
1.832799613475799561e-02,2.257480565458536148e-02,1.985037326812744141e-02
1.844842731952667236e-02,2.260743640363216400e-02,1.975345611572265625e-02
1.858855783939361572e-02,2.263698633760213852e-02,1.964360475540161133e-02
1.871091127395629883e-02,2.270786464214324951e-02,1.952403783798217773e-02
1.883497834205627441e-02,2.278610225766897202e-02,1.939487457275390625e-02
1.895301043987274170e-02,2.286886889487504959e-02,1.926201581954956055e-02
1.905792951583862305e-02,2.296526730060577393e-02,1.912629604339599609e-02
1.914234459400177002e-02,2.304647583514451981e-02,1.900374889373779297e-02
1.920191943645477295e-02,2.315603382885456085e-02,1.887685060501098633e-02
1.923146843910217285e-02,2.327076531946659088e-02,1.876127719879150391e-02
1.922985911369323730e-02,2.337109483778476715e-02,1.867067813873291016e-02
1.919648051261901855e-02,2.347663696855306625e-02,1.859670877456665039e-02
1.913259923458099365e-02,2.360590733587741852e-02,1.853203773498535156e-02
1.904205977916717529e-02,2.373102027922868729e-02,1.848942041397094727e-02
1.893101632595062256e-02,2.385595254600048065e-02,1.846569776535034180e-02
1.880702376365661621e-02,2.395902946591377258e-02,1.846939325332641602e-02
1.867534220218658447e-02,2.407252881675958633e-02,1.847451925277709961e-02
1.851871609687805176e-02,2.420488744974136353e-02,1.850283145904541016e-02
1.838599145412445068e-02,2.432228717952966690e-02,1.852673292160034180e-02
1.826354861259460449e-02,2.443229313939809799e-02,1.855170726776123047e-02
1.813134551048278809e-02,2.455162536352872849e-02,1.858425140380859375e-02
1.801215112209320068e-02,2.465866878628730774e-02,1.861125230789184570e-02
1.792922616004943848e-02,2.474269550293684006e-02,1.864218711853027344e-02
1.783825457096099854e-02,2.483052574098110199e-02,1.866579055786132812e-02
1.780749857425689697e-02,2.485215850174427032e-02,1.869845390319824219e-02
1.777614653110504150e-02,2.486491668969392776e-02,1.872044801712036133e-02
1.776973903179168701e-02,2.485306560993194580e-02,1.873922348022460938e-02
1.777429878711700439e-02,2.482053358107805252e-02,1.876759529113769531e-02
1.778508722782135010e-02,2.477519027888774872e-02,1.880240440368652344e-02
1.781924068927764893e-02,2.466816455125808716e-02,1.885449886322021484e-02
1.787324249744415283e-02,2.454546373337507248e-02,1.891434192657470703e-02
1.792769134044647217e-02,2.440902031958103180e-02,1.898092031478881836e-02
1.800341904163360596e-02,2.423897664994001389e-02,1.904541254043579102e-02
1.807695627212524414e-02,2.410869300365447998e-02,1.910316944122314453e-02
1.814129948616027832e-02,2.395171113312244415e-02,1.917278766632080078e-02
1.822282373905181885e-02,2.379118651151657104e-02,1.923829317092895508e-02
1.828943192958831787e-02,2.367392554879188538e-02,1.928365230560302734e-02
1.837444305419921875e-02,2.354660537093877792e-02,1.931303739547729492e-02
1.847711205482482910e-02,2.339329104870557785e-02,1.933407783508300781e-02
1.856441795825958252e-02,2.329758368432521820e-02,1.933294534683227539e-02
1.866830885410308838e-02,2.318883221596479416e-02,1.931190490722656250e-02
1.877304911613464355e-02,2.311808709055185318e-02,1.925820112228393555e-02
1.888976991176605225e-02,2.305233944207429886e-02,1.919567584991455078e-02
1.900665462017059326e-02,2.298884931951761246e-02,1.911908388137817383e-02
1.912759244441986084e-02,2.293547336012125015e-02,1.903051137924194336e-02
1.923027634620666504e-02,2.291657775640487671e-02,1.893806457519531250e-02
1.933720707893371582e-02,2.288862224668264389e-02,1.884627342224121094e-02
1.946440339088439941e-02,2.284572087228298187e-02,1.876139640808105469e-02
1.957470178604125977e-02,2.282993029803037643e-02,1.867640018463134766e-02
1.969154179096221924e-02,2.279899269342422485e-02,1.860064268112182617e-02
1.975482702255249023e-02,2.284330315887928009e-02,1.852327585220336914e-02
1.984967291355133057e-02,2.285352256149053574e-02,1.846188306808471680e-02
1.988056302070617676e-02,2.290121465921401978e-02,1.841950416564941406e-02
1.993656158447265625e-02,2.291939221322536469e-02,1.838481426239013672e-02
1.997448503971099854e-02,2.292210049927234650e-02,1.836246252059936523e-02
1.999245584011077881e-02,2.296550571918487549e-02,1.833689212799072266e-02
2.000588178634643555e-02,2.298829425126314163e-02,1.831716299057006836e-02
2.000941336154937744e-02,2.300697192549705505e-02,1.831036806106567383e-02
2.000901103019714355e-02,2.301628608256578445e-02,1.830416917800903320e-02
1.997934281826019287e-02,2.301697153598070145e-02,1.831352710723876953e-02
1.997549831867218018e-02,2.298031467944383621e-02,1.832836866378784180e-02
1.995138823986053467e-02,2.294891141355037689e-02,1.833999156951904297e-02
1.994676887989044189e-02,2.287430875003337860e-02,1.836007833480834961e-02
1.992587745189666748e-02,2.279823552817106247e-02,1.838707923889160156e-02
1.991170644760131836e-02,2.272890135645866394e-02,1.841944456100463867e-02
1.992957293987274170e-02,2.258721087127923965e-02,1.846569776535034180e-02
1.993010938167572021e-02,2.250076085329055786e-02,1.850247383117675781e-02
1.994623243808746338e-02,2.240229398012161255e-02,1.854085922241210938e-02
1.997120678424835205e-02,2.230162546038627625e-02,1.857721805572509766e-02
1.999524235725402832e-02,2.222229074686765671e-02,1.860719919204711914e-02
1.999934017658233643e-02,2.216786518692970276e-02,1.864272356033325195e-02
2.001748979091644287e-02,2.212738525122404099e-02,1.865905523300170898e-02
2.004574239253997803e-02,2.209783997386693954e-02,1.866996288299560547e-02
2.003800868988037109e-02,2.210061531513929367e-02,1.867282390594482422e-02
2.003161609172821045e-02,2.211154624819755554e-02,1.866877079010009766e-02
1.999512314796447754e-02,2.218014001846313477e-02,1.865535974502563477e-02
1.996737718582153320e-02,2.221078891307115555e-02,1.864695549011230469e-02
1.992459595203399658e-02,2.225867100059986115e-02,1.862376928329467773e-02
1.990260183811187744e-02,2.227567881345748901e-02,1.859903335571289062e-02
1.986743509769439697e-02,2.227554004639387131e-02,1.858752965927124023e-02
1.980839669704437256e-02,2.230173815041780472e-02,1.858043670654296875e-02
1.977428793907165527e-02,2.227297984063625336e-02,1.858413219451904297e-02
1.973031461238861084e-02,2.225328143686056137e-02,1.859116554260253906e-02
1.972182095050811768e-02,2.219617739319801331e-02,1.860111951828002930e-02
1.968158781528472900e-02,2.215331234037876129e-02,1.863491535186767578e-02
1.968249678611755371e-02,2.209180966019630432e-02,1.866447925567626953e-02
1.965887844562530518e-02,2.206429094076156616e-02,1.869302988052368164e-02
1.964411139488220215e-02,2.203150372952222824e-02,1.873099803924560547e-02
1.964500546455383301e-02,2.202824410051107407e-02,1.876288652420043945e-02
1.965956389904022217e-02,2.201563026756048203e-02,1.879888772964477539e-02
1.965837180614471436e-02,2.204197179526090622e-02,1.881623268127441406e-02
1.967115700244903564e-02,2.210702467709779739e-02,1.881295442581176758e-02
1.971206068992614746e-02,2.214371506124734879e-02,1.881033182144165039e-02
1.976452767848968506e-02,2.219388727098703384e-02,1.879632472991943359e-02
1.979675889015197754e-02,2.226731367409229279e-02,1.877284049987792969e-02
1.984298229217529297e-02,2.234348561614751816e-02,1.874130964279174805e-02
1.990772783756256104e-02,2.240947540849447250e-02,1.868957281112670898e-02
1.997256278991699219e-02,2.246241737157106400e-02,1.864188909530639648e-02
2.000941336154937744e-02,2.252446673810482025e-02,1.858872175216674805e-02
2.002571523189544678e-02,2.262202743440866470e-02,1.853388547897338867e-02
2.001030743122100830e-02,2.272358257323503494e-02,1.848065853118896484e-02
1.997964084148406982e-02,2.281108219176530838e-02,1.844501495361328125e-02
1.993513107299804688e-02,2.291389647871255875e-02,1.839369535446166992e-02
1.985038816928863525e-02,2.303008921444416046e-02,1.836544275283813477e-02
1.972116529941558838e-02,2.316108345985412598e-02,1.834845542907714844e-02
1.957878470420837402e-02,2.330133039504289627e-02,1.833176612854003906e-02
1.943761110305786133e-02,2.342224586755037308e-02,1.833432912826538086e-02
1.932184398174285889e-02,2.353665046393871307e-02,1.832979917526245117e-02
1.922079920768737793e-02,2.360983751714229584e-02,1.834034919738769531e-02
1.911073923110961914e-02,2.367607224732637405e-02,1.835405826568603516e-02
1.904408633708953857e-02,2.371037937700748444e-02,1.836866140365600586e-02
1.900103688240051270e-02,2.370877750217914581e-02,1.838529109954833984e-02
1.901355385780334473e-02,2.365105319768190384e-02,1.841312646865844727e-02
1.903831958770751953e-02,2.357727102935314178e-02,1.844227313995361328e-02
1.910585165023803711e-02,2.343238331377506256e-02,1.846349239349365234e-02
1.919710636138916016e-02,2.330821752548217773e-02,1.847434043884277344e-02
1.931717991828918457e-02,2.314030285924673080e-02,1.849645376205444336e-02
1.941809058189392090e-02,2.296922169625759125e-02,1.851606369018554688e-02
1.952013373374938965e-02,2.280957903712987900e-02,1.853299140930175781e-02
1.960813999176025391e-02,2.266736701130867004e-02,1.854515075683593750e-02
1.969529688358306885e-02,2.253772784024477005e-02,1.855200529098510742e-02
1.977424323558807373e-02,2.243131771683692932e-02,1.855349540710449219e-02
1.979948580265045166e-02,2.240313310176134109e-02,1.854830980300903320e-02
1.979809999465942383e-02,2.242249436676502228e-02,1.853841543197631836e-02
1.976965367794036865e-02,2.249312680214643478e-02,1.852428913116455078e-02
1.971513032913208008e-02,2.259230799973011017e-02,1.850676536560058594e-02
1.963993906974792480e-02,2.274818997830152512e-02,1.848542690277099609e-02
1.953345537185668945e-02,2.294935286045074463e-02,1.845073699951171875e-02
1.939579844474792480e-02,2.317247167229652405e-02,1.843494176864624023e-02
1.923917233943939209e-02,2.343220729380846024e-02,1.840716600418090820e-02
1.910138130187988281e-02,2.366052009165287018e-02,1.838415861129760742e-02
1.893423497676849365e-02,2.391878794878721237e-02,1.836556196212768555e-02
1.880806684494018555e-02,2.413260750472545624e-02,1.833999156951904297e-02
1.866115629673004150e-02,2.431632764637470245e-02,1.832866668701171875e-02
1.852379739284515381e-02,2.448560390621423721e-02,1.832127571105957031e-02
1.844596862792968750e-02,2.458580955862998962e-02,1.831722259521484375e-02
1.837615668773651123e-02,2.466372586786746979e-02,1.831734180450439453e-02
1.836197078227996826e-02,2.467331849038600922e-02,1.832062005996704102e-02
1.834808290004730225e-02,2.469000313431024551e-02,1.831448078155517578e-02
1.839064061641693115e-02,2.464721258729696274e-02,1.830655336380004883e-02
1.843632757663726807e-02,2.460296638309955597e-02,1.831609010696411133e-02
1.849551498889923096e-02,2.453425340354442596e-02,1.832413673400878906e-02
1.855377852916717529e-02,2.446743473410606384e-02,1.833260059356689453e-02
1.862637698650360107e-02,2.439443673938512802e-02,1.834958791732788086e-02
1.868501305580139160e-02,2.433654386550188065e-02,1.836472749710083008e-02
1.872529089450836182e-02,2.428119163960218430e-02,1.839107275009155273e-02
1.874458789825439453e-02,2.424446772783994675e-02,1.842856407165527344e-02
1.871390640735626221e-02,2.421466913074254990e-02,1.848322153091430664e-02
1.867744326591491699e-02,2.417950332164764404e-02,1.854652166366577148e-02
1.861347258090972900e-02,2.417853195220232010e-02,1.860570907592773438e-02
1.852472126483917236e-02,2.417264133691787720e-02,1.866978406906127930e-02
1.841956377029418945e-02,2.419858705252408981e-02,1.873427629470825195e-02
1.830178499221801758e-02,2.422803547233343124e-02,1.879715919494628906e-02
1.818062365055084229e-02,2.426086179912090302e-02,1.885443925857543945e-02
1.806278526782989502e-02,2.432467322796583176e-02,1.888906955718994141e-02
1.795451343059539795e-02,2.436889335513114929e-02,1.891881227493286133e-02
1.785062253475189209e-02,2.444711141288280487e-02,1.893246173858642578e-02
1.777672767639160156e-02,2.450785879045724869e-02,1.892966032028198242e-02
1.769843697547912598e-02,2.459441218525171280e-02,1.890933513641357422e-02
1.764723658561706543e-02,2.467162907123565674e-02,1.888573169708251953e-02
1.762373745441436768e-02,2.473156154155731201e-02,1.884120702743530273e-02
1.761245727539062500e-02,2.479072101414203644e-02,1.879227161407470703e-02
1.761400699615478516e-02,2.482132520526647568e-02,1.874178647994995117e-02
1.760509610176086426e-02,2.485249936580657959e-02,1.869446039199829102e-02
1.762756705284118652e-02,2.484680432826280594e-02,1.865279674530029297e-02
1.765589416027069092e-02,2.482883911579847336e-02,1.861715316772460938e-02
