2.060434129089117050e-02,2.244789898395538330e-02,1.989257335662841797e-02
2.060934621840715408e-02,2.244386076927185059e-02,1.988303661346435547e-02
2.061539608985185623e-02,2.243851125240325928e-02,1.987290382385253906e-02
2.062359731644392014e-02,2.243092656135559082e-02,1.986551284790039062e-02
2.063258644193410873e-02,2.242137491703033447e-02,1.986002922058105469e-02
2.064273785799741745e-02,2.241010963916778564e-02,1.985812187194824219e-02
2.065221872180700302e-02,2.239735424518585205e-02,1.985985040664672852e-02
2.066250797361135483e-02,2.238178253173828125e-02,1.986622810363769531e-02
2.067283447831869125e-02,2.236552536487579346e-02,1.987773180007934570e-02
2.068109530955553055e-02,2.234683930873870850e-02,1.989114284515380859e-02
2.068756986409425735e-02,2.232809364795684814e-02,1.990866661071777344e-02
2.069246862083673477e-02,2.230855822563171387e-02,1.992946863174438477e-02
2.069529984146356583e-02,2.229048311710357666e-02,1.995205879211425781e-02
2.069438714534044266e-02,2.227348089218139648e-02,1.997452974319458008e-02
2.069062367081642151e-02,2.225753664970397949e-02,1.999664306640625000e-02
2.068482339382171631e-02,2.224379777908325195e-02,2.001667022705078125e-02
2.067781426012516022e-02,2.223277091979980469e-02,2.003574371337890625e-02
2.066792733967304230e-02,2.222527563571929932e-02,2.005177736282348633e-02
2.065633330494165421e-02,2.222073078155517578e-02,2.006256580352783203e-02
2.064597699791193008e-02,2.221909165382385254e-02,2.007126808166503906e-02
2.063653990626335144e-02,2.221974730491638184e-02,2.007591724395751953e-02
2.062748186290264130e-02,2.222216129302978516e-02,2.007657289505004883e-02
2.061812952160835266e-02,2.222628891468048096e-02,2.008497714996337891e-02
2.060886193066835403e-02,2.223256230354309082e-02,2.008318901062011719e-02
2.060089632868766785e-02,2.223761379718780518e-02,2.008038759231567383e-02
2.059312537312507629e-02,2.224262058734893799e-02,2.007722854614257812e-02
2.058629598468542099e-02,2.224704623222351074e-02,2.007418870925903320e-02
2.058043144643306732e-02,2.225060760974884033e-02,2.007025480270385742e-02
2.057436201721429825e-02,2.225169539451599121e-02,2.005499601364135742e-02
2.056760806590318680e-02,2.225154638290405273e-02,2.003633975982666016e-02
2.056127134710550308e-02,2.225004136562347412e-02,2.002257108688354492e-02
2.055496349930763245e-02,2.224767208099365234e-02,2.000069618225097656e-02
2.055161073803901672e-02,2.224378287792205811e-02,1.997303962707519531e-02
2.054781373590230942e-02,2.224081754684448242e-02,1.993936300277709961e-02
2.054512128233909607e-02,2.223661541938781738e-02,1.990169286727905273e-02
2.054429240524768829e-02,2.223321795463562012e-02,1.986414194107055664e-02
2.054400742053985596e-02,2.223275601863861084e-02,1.982593536376953125e-02
2.054459974169731140e-02,2.223226428031921387e-02,1.979035139083862305e-02
2.054566796869039536e-02,2.223090827465057373e-02,1.975917816162109375e-02
2.054652757942676544e-02,2.223075926303863525e-02,1.973229646682739258e-02
2.054848428815603256e-02,2.223271131515502930e-02,1.971381902694702148e-02
2.054939884692430496e-02,2.223354578018188477e-02,1.970452070236206055e-02
2.054744120687246323e-02,2.223642170429229736e-02,1.969945430755615234e-02
2.054662909358739853e-02,2.223782241344451904e-02,1.970207691192626953e-02
2.054616808891296387e-02,2.223871648311614990e-02,1.971316337585449219e-02
2.054394036531448364e-02,2.224001288414001465e-02,1.973050832748413086e-02
2.054076548665761948e-02,2.224089205265045166e-02,1.975351572036743164e-02
2.053790539503097534e-02,2.224157750606536865e-02,1.977938413619995117e-02
2.053529024124145508e-02,2.224142849445343018e-02,1.980882883071899414e-02
2.053504064679145813e-02,2.224089205265045166e-02,1.983815431594848633e-02
2.053639478981494904e-02,2.224001288414001465e-02,1.986700296401977539e-02
2.053906116634607315e-02,2.223926782608032227e-02,1.989376544952392578e-02
2.054442092776298523e-02,2.223929762840270996e-02,1.991784572601318359e-02
